from,to,distance_km,predicted_flow,estimated_speed_kmh,travel_time_sec
46606,41757,0.0,800,53.86,30.0
46617,16172,0.0,800,53.86,30.0
46617,22297,0.0,800,53.86,30.0
46619,44920,0.0,800,53.86,30.0
46619,46040,0.0,800,53.86,30.0
46622,46622,0.0,800,53.86,30.0
46622,43722,0.0,800,53.86,30.0
46627,20445,0.0,800,53.86,30.0
46627,55130,0.017,800,53.86,31.11
46634,46634,0.0,800,53.86,30.0
46634,41421,0.0,800,53.86,30.0
46640,46640,0.0,800,53.86,30.0
46640,39210,0.0,800,53.86,30.0
46643,46643,0.0,800,53.86,30.0
46643,12146,0.011,800,53.86,30.72
46645,10150,0.0,800,53.86,30.0
46645,16155,0.0,800,53.86,30.0
46660,54510,0.023,800,53.86,31.53
46660,7884,0.048,800,53.86,33.2
46662,34158,0.002,800,53.86,30.13
46662,24534,0.002,800,53.86,30.13
46684,38382,0.025,800,53.86,31.64
46684,8431,0.029,800,53.86,31.96
46692,10897,0.0,800,53.86,30.0
46692,17826,0.0,800,53.86,30.0
46695,46695,0.0,800,53.86,30.0
46695,9968,0.022,800,53.86,31.49
46703,42262,0.007,800,53.86,30.5
46703,42317,0.008,800,53.86,30.52
46706,36235,0.0,800,53.86,30.0
46706,37305,0.0,800,53.86,30.0
46708,12623,0.0,800,53.86,30.0
46708,16701,0.0,800,53.86,30.0
46709,3257,0.0,800,53.86,30.0
46709,1169,0.0,800,53.86,30.0
46715,16723,0.0,800,53.86,30.0
46715,46715,0.0,800,53.86,30.0
46717,40868,0.043,800,53.86,32.86
46717,19988,0.049,800,53.86,33.25
46720,46720,0.0,800,53.86,30.0
46720,14380,0.015,800,53.86,31.01
46724,45015,0.0,800,53.86,30.0
46724,13124,0.0,800,53.86,30.0
46730,6637,0.0,800,53.86,30.0
46730,12185,0.0,800,53.86,30.0
46738,19690,0.01,800,53.86,30.69
46738,27784,0.012,800,53.86,30.81
46747,48940,0.023,800,53.86,31.54
46747,38752,0.024,800,53.86,31.61
46758,15338,0.0,800,53.86,30.0
46758,11499,0.0,800,53.86,30.0
46762,34175,0.0,800,53.86,30.0
46762,45362,0.0,800,53.86,30.0
46769,3991,0.0,800,53.86,30.0
46769,6348,0.0,800,53.86,30.0
46783,10687,0.0,800,53.86,30.0
46783,19304,0.109,800,53.86,37.3
46785,46785,0.0,800,53.86,30.0
46785,8152,0.051,800,53.86,33.41
46786,10810,0.112,800,53.86,37.48
46786,43432,0.112,800,53.86,37.48
46788,27264,0.018,800,53.86,31.19
46788,54392,0.018,800,53.86,31.19
46793,9768,0.0,800,53.86,30.0
46793,4869,0.0,800,53.86,30.0
46797,12229,0.0,800,53.86,30.0
46797,33136,0.0,800,53.86,30.0
46799,11706,0.0,800,53.86,30.0
46799,17264,0.0,800,53.86,30.0
46801,11465,0.0,800,53.86,30.0
46801,1366,0.0,800,53.86,30.0
46805,46805,0.0,800,53.86,30.0
46805,46109,0.003,800,53.86,30.19
46806,48724,0.012,800,53.86,30.79
46806,4960,0.012,800,53.86,30.79
46807,29758,0.0,800,53.86,30.0
46807,8706,0.0,800,53.86,30.0
46811,46811,0.0,800,53.86,30.0
46811,16893,0.015,800,53.86,31.0
46814,46814,0.0,800,53.86,30.0
46814,16435,0.032,800,53.86,32.15
46816,20307,0.002,800,53.86,30.13
46816,9522,0.007,800,53.86,30.47
46819,18857,0.0,800,53.86,30.0
46819,37007,0.016,800,53.86,31.09
46820,33552,0.014,800,53.86,30.95
46820,19310,0.014,800,53.86,30.95
46822,37782,0.029,800,53.86,31.96
46822,17336,0.03,800,53.86,32.0
46823,46823,0.0,800,53.86,30.0
46823,53528,0.004,800,53.86,30.26
46831,46831,0.0,800,53.86,30.0
46831,49127,0.0,800,53.86,30.0
46838,14626,0.047,800,53.86,33.12
46838,54786,0.16,800,53.86,40.69
46843,40960,0.009,800,53.86,30.6
46843,35020,0.034,800,53.86,32.24
46864,46864,0.0,800,53.86,30.0
46864,35310,0.041,800,53.86,32.75
46879,46879,0.0,800,53.86,30.0
46879,47592,0.03,800,53.86,32.0
46894,43044,0.0,800,53.86,30.0
46894,52811,0.0,800,53.86,30.0
46901,9761,0.0,800,53.86,30.0
46901,46901,0.0,800,53.86,30.0
46903,3058,0.0,800,53.86,30.0
46903,8576,0.0,800,53.86,30.0
46904,7413,0.0,800,53.86,30.0
46904,17,0.0,800,53.86,30.0
46907,28147,0.0,800,53.86,30.0
46907,39922,0.058,800,53.86,33.84
46914,13177,0.0,800,53.86,30.0
46914,5728,0.0,800,53.86,30.0
46916,29683,0.0,800,53.86,30.0
46916,13658,0.0,800,53.86,30.0
46920,46920,0.0,800,53.86,30.0
46920,25513,0.037,800,53.86,32.5
46938,12379,0.0,800,53.86,30.0
46938,19261,0.0,800,53.86,30.0
46943,46943,0.0,800,53.86,30.0
46943,5012,0.021,800,53.86,31.4
46944,45598,0.0,800,53.86,30.0
46944,33589,0.0,800,53.86,30.0
46946,46946,0.0,800,53.86,30.0
46946,49663,0.138,800,53.86,39.23
46947,7324,0.0,800,53.86,30.0
46947,6794,0.0,800,53.86,30.0
46949,1086,0.0,800,53.86,30.0
46949,5375,0.0,800,53.86,30.0
46950,46950,0.0,800,53.86,30.0
46950,27762,0.0,800,53.86,30.0
46960,27037,0.0,800,53.86,30.0
46960,45413,0.0,800,53.86,30.0
46969,27381,0.0,800,53.86,30.0
46969,51396,0.0,800,53.86,30.0
46973,25505,0.0,800,53.86,30.0
46973,22946,0.0,800,53.86,30.0
46974,25505,0.0,800,53.86,30.0
46974,22946,0.0,800,53.86,30.0
46981,15927,0.0,800,53.86,30.0
46981,29104,0.0,800,53.86,30.0
46987,15983,0.0,800,53.86,30.0
46987,47267,0.0,800,53.86,30.0
46990,36235,0.0,800,53.86,30.0
46990,37305,0.0,800,53.86,30.0
46994,1021,0.0,800,53.86,30.0
46994,4284,0.0,800,53.86,30.0
46995,33078,0.0,800,53.86,30.0
46995,11725,0.0,800,53.86,30.0
46996,46996,0.0,800,53.86,30.0
46996,46378,0.0,800,53.86,30.0
46998,46998,0.0,800,53.86,30.0
46998,41756,0.0,800,53.86,30.0
46999,1086,0.0,800,53.86,30.0
46999,5375,0.0,800,53.86,30.0
47014,6177,0.0,800,53.86,30.0
47014,30012,0.0,800,53.86,30.0
47020,12229,0.0,800,53.86,30.0
47020,33136,0.0,800,53.86,30.0
47022,19918,0.0,800,53.86,30.0
47022,47022,0.0,800,53.86,30.0
47024,11173,0.0,800,53.86,30.0
47024,11510,0.0,800,53.86,30.0
47029,8824,0.0,800,53.86,30.0
47029,11294,0.0,800,53.86,30.0
47031,8974,0.0,800,53.86,30.0
47031,8457,0.0,800,53.86,30.0
47033,28186,0.0,800,53.86,30.0
47033,8774,0.0,800,53.86,30.0
47046,37352,0.007,800,53.86,30.49
47046,54676,0.029,800,53.86,31.93
47049,46038,0.0,800,53.86,30.02
47049,53707,0.045,800,53.86,32.98
47060,6734,0.0,800,53.86,30.0
47060,3685,0.0,800,53.86,30.0
47061,36948,0.003,800,53.86,30.18
47061,44487,0.021,800,53.86,31.41
47063,12567,0.014,800,53.86,30.96
47063,6002,0.029,800,53.86,31.91
47077,23566,0.0,800,53.86,30.0
47077,33126,0.026,800,53.86,31.74
47083,48704,0.013,800,53.86,30.84
47083,14744,0.08,800,53.86,35.32
47116,7190,0.004,800,53.86,30.25
47116,28941,0.031,800,53.86,32.09
47119,47132,0.0,800,53.86,30.0
47119,16542,0.071,800,53.86,34.76
47132,47132,0.0,800,53.86,30.0
47132,16542,0.071,800,53.86,34.76
47154,47154,0.0,800,53.86,30.0
47154,33946,0.017,800,53.86,31.11
47170,50603,0.0,800,53.86,30.0
47170,35160,0.048,800,53.86,33.19
47171,11261,0.008,800,53.86,30.54
47171,36023,0.07,800,53.86,34.7
47183,25745,0.004,800,53.86,30.26
47183,37927,0.036,800,53.86,32.44
47185,47185,0.0,800,53.86,30.0
47185,41464,0.0,800,53.86,30.0
47190,47700,0.0,800,53.86,30.0
47190,41088,0.019,800,53.86,31.25
47242,46720,0.0,800,53.86,30.0
47242,14380,0.015,800,53.86,31.01
47243,481,0.0,800,53.86,30.0
47243,6595,0.0,800,53.86,30.0
47246,7614,0.0,800,53.86,30.0
47246,7634,0.0,800,53.86,30.0
47249,47249,0.0,800,53.86,30.0
47249,33264,0.0,800,53.86,30.0
47252,47252,0.0,800,53.86,30.0
47252,52886,0.0,800,53.86,30.0
47259,46640,0.0,800,53.86,30.0
47259,39210,0.0,800,53.86,30.0
47267,15983,0.0,800,53.86,30.0
47267,47267,0.0,800,53.86,30.0
47269,27490,0.0,800,53.86,30.0
47269,47269,0.0,800,53.86,30.0
47291,31671,0.047,800,53.86,33.16
47291,17082,0.092,800,53.86,36.13
47292,47292,0.0,800,53.86,30.0
47292,55521,0.0,800,53.86,30.0
47300,47300,0.0,800,53.86,30.0
47300,5956,0.089,800,53.86,35.95
47305,16401,0.0,800,53.86,30.0
47305,25346,0.0,800,53.86,30.0
47322,41518,0.021,800,53.86,31.44
47322,9003,0.073,800,53.86,34.91
47330,21420,0.0,800,53.86,30.0
47330,41124,0.0,800,53.86,30.0
47332,36611,0.01,800,53.86,30.67
47332,28893,0.031,800,53.86,32.06
47334,37725,0.008,800,53.86,30.54
47334,32092,0.022,800,53.86,31.46
47378,27815,0.032,800,53.86,32.16
47378,13475,0.032,800,53.86,32.17
47387,7787,0.0,800,53.86,30.0
47387,12297,0.0,800,53.86,30.0
47393,34090,0.026,800,53.86,31.75
47393,6890,0.026,800,53.86,31.75
47406,33231,0.0,800,53.86,30.0
47406,23060,0.0,800,53.86,30.0
47424,7283,0.0,800,53.86,30.0
47424,32203,0.0,800,53.86,30.0
47428,32218,0.106,800,53.86,37.06
47428,32783,0.126,800,53.86,38.41
47438,246,0.101,800,53.86,36.72
47438,2131,0.117,800,53.86,37.83
47440,47440,0.0,800,53.86,30.0
47440,19494,0.0,800,53.86,30.0
47444,33846,0.0,800,53.86,30.0
47444,4725,0.0,800,53.86,30.0
47446,8555,0.019,800,53.86,31.24
47446,37560,0.021,800,53.86,31.38
47450,47450,0.0,800,53.86,30.0
47450,2971,0.091,800,53.86,36.11
47453,6734,0.0,800,53.86,30.0
47453,3685,0.0,800,53.86,30.0
47456,47456,0.0,800,53.86,30.0
47456,55898,0.0,800,53.86,30.0
47484,47484,0.0,800,53.86,30.0
47484,16364,0.082,800,53.86,35.46
47488,22687,0.0,800,53.86,30.0
47488,20369,0.017,800,53.86,31.16
47496,47496,0.0,800,53.86,30.0
47496,10345,0.031,800,53.86,32.1
47499,16401,0.0,800,53.86,30.0
47499,25346,0.0,800,53.86,30.0
47526,47526,0.0,800,53.86,30.0
47526,1802,0.017,800,53.86,31.11
47527,47527,0.0,800,53.86,30.0
47527,36411,0.011,800,53.86,30.72
47543,26732,0.0,800,53.86,30.0
47543,9617,0.0,800,53.86,30.0
47562,2480,0.009,800,53.86,30.62
47562,15409,0.062,800,53.86,34.13
47578,16726,0.0,800,53.86,30.0
47578,16832,0.0,800,53.86,30.0
47592,47592,0.0,800,53.86,30.0
47592,7295,0.009,800,53.86,30.62
47600,16418,0.0,800,53.86,30.0
47600,52989,0.0,800,53.86,30.0
47602,11465,0.0,800,53.86,30.0
47602,1366,0.0,800,53.86,30.0
47604,3363,0.0,800,53.86,30.0
47604,750,0.0,800,53.86,30.0
47609,29150,0.0,800,53.86,30.0
47609,52226,0.0,800,53.86,30.0
47612,34239,0.0,800,53.86,30.0
47612,41922,0.009,800,53.86,30.63
47617,6002,0.023,800,53.86,31.56
47617,14742,0.033,800,53.86,32.19
47672,53061,0.001,800,53.86,30.07
47672,15408,0.012,800,53.86,30.83
47673,19981,0.0,800,53.86,30.0
47673,6131,0.03,800,53.86,32.0
47683,33690,0.025,800,53.86,31.68
47683,2018,0.025,800,53.86,31.68
47696,38361,0.161,800,53.86,40.79
47696,33325,0.184,800,53.86,42.29
47700,47700,0.0,800,53.86,30.0
47700,41088,0.019,800,53.86,31.25
47708,21103,0.0,800,53.86,30.0
47708,21009,0.0,800,53.86,30.0
47738,7614,0.0,800,53.86,30.0
47738,7634,0.0,800,53.86,30.0
47740,26567,0.0,800,53.86,30.0
47740,18494,0.074,800,53.86,34.95
47750,7406,0.0,800,53.86,30.0
47750,11192,0.0,800,53.86,30.0
47753,48605,0.0,800,53.86,30.0
47753,36124,0.013,800,53.86,30.86
47757,47849,0.086,800,53.86,35.74
47757,45686,0.116,800,53.86,37.73
47765,43694,0.0,800,53.86,30.0
47765,4798,0.013,800,53.86,30.85
47768,51643,0.0,800,53.86,30.0
47768,54077,0.0,800,53.86,30.0
47771,19052,0.0,800,53.86,30.0
47771,47771,0.0,800,53.86,30.0
47833,47833,0.0,800,53.86,30.0
47833,56739,0.035,800,53.86,32.36
47838,55218,0.0,800,53.86,30.0
47838,11418,0.055,800,53.86,33.67
47842,34041,0.072,800,53.86,34.84
47842,1834,0.211,800,53.86,44.09
47847,6734,0.0,800,53.86,30.0
47847,3685,0.0,800,53.86,30.0
47849,47757,0.086,800,53.86,35.74
47849,45686,0.122,800,53.86,38.15
47859,17530,0.0,800,53.86,30.0
47859,8395,0.018,800,53.86,31.19
47870,8333,0.0,800,53.86,30.0
47870,15727,0.0,800,53.86,30.0
47934,47934,0.0,800,53.86,30.0
47934,2886,0.076,800,53.86,35.08
47938,19052,0.0,800,53.86,30.0
47938,47771,0.0,800,53.86,30.0
47946,1754,0.0,800,53.86,30.0
47946,16077,0.0,800,53.86,30.0
47965,30645,0.006,800,53.86,30.42
47965,25271,0.006,800,53.86,30.42
47972,47972,0.0,800,53.86,30.0
47972,18666,0.0,800,53.86,30.0
47975,2763,0.056,800,53.86,33.78
47975,36666,0.079,800,53.86,35.25
47978,11173,0.0,800,53.86,30.0
47978,11510,0.0,800,53.86,30.0
47984,47984,0.0,800,53.86,30.0
47984,26567,0.074,800,53.86,34.95
47988,6615,0.0,800,53.86,30.0
47988,47988,0.0,800,53.86,30.0
47993,15454,0.001,800,53.86,30.04
47993,167,0.001,800,53.86,30.04
43020,22771,0.008,800,53.86,30.51
43020,36734,0.012,800,53.86,30.82
43030,43030,0.0,800,53.86,30.0
43030,37939,0.001,800,53.86,30.09
43032,18756,0.0,800,53.86,30.0
43032,36685,0.024,800,53.86,31.62
43036,53091,0.02,800,53.86,31.36
43036,2427,0.049,800,53.86,33.26
43039,24563,0.009,800,53.86,30.63
43039,45940,0.033,800,53.86,32.23
43040,43040,0.0,800,53.86,30.0
43040,14744,0.01,800,53.86,30.7
43041,18035,0.0,800,53.86,30.0
43041,27344,0.209,800,53.86,43.95
43044,43044,0.0,800,53.86,30.0
43044,52811,0.0,800,53.86,30.0
43046,21119,0.0,800,53.86,30.0
43046,35175,0.001,800,53.86,30.05
43064,50770,0.007,800,53.86,30.44
43064,38543,0.007,800,53.86,30.44
43068,11305,0.0,800,53.86,30.0
43068,11835,0.0,800,53.86,30.0
43081,35202,0.019,800,53.86,31.24
43081,2658,0.063,800,53.86,34.23
43084,43084,0.0,800,53.86,30.0
43084,42349,0.0,800,53.86,30.0
43085,14315,0.036,800,53.86,32.41
43085,37474,0.041,800,53.86,32.71
43089,2295,0.009,800,53.86,30.61
43089,40574,0.015,800,53.86,30.99
43090,7025,0.0,800,53.86,30.0
43090,9835,0.0,800,53.86,30.0
43093,20954,0.0,800,53.86,30.0
43093,43093,0.0,800,53.86,30.0
43095,48040,0.0,800,53.86,30.0
43095,48109,0.0,800,53.86,30.0
43101,36059,0.039,800,53.86,32.61
43101,44034,0.038,800,53.86,32.55
43103,29165,0.015,800,53.86,31.02
43103,25615,0.015,800,53.86,31.02
43106,50584,0.019,800,53.86,31.25
43106,38308,0.09,800,53.86,35.99
43110,15305,0.043,800,53.86,32.88
43110,10145,0.043,800,53.86,32.88
43129,2025,0.011,800,53.86,30.73
43129,36166,0.023,800,53.86,31.55
43133,43133,0.0,800,53.86,30.0
43133,56998,0.099,800,53.86,36.6
43150,21648,0.0,800,53.86,30.0
43150,23495,0.0,800,53.86,30.0
43155,15901,0.0,800,53.86,30.03
43155,2985,0.001,800,53.86,30.03
43159,25789,0.0,800,53.86,30.0
43159,43159,0.0,800,53.86,30.0
43175,43807,0.0,800,53.86,30.0
43175,32293,0.018,800,53.86,31.23
43182,42496,0.015,800,53.86,31.0
43182,44972,0.015,800,53.86,31.0
43187,42389,0.0,800,53.86,30.0
43187,16689,0.0,800,53.86,30.0
43216,50496,0.0,800,53.86,30.0
43216,51871,0.01,800,53.86,30.64
43217,16565,0.0,800,53.86,30.0
43217,20871,0.0,800,53.86,30.0
43230,4334,0.0,800,53.86,30.0
43230,43230,0.0,800,53.86,30.0
43234,12601,0.013,800,53.86,30.9
43234,18011,0.013,800,53.86,30.9
43250,50741,0.03,800,53.86,31.98
43250,36730,0.039,800,53.86,32.63
43251,8974,0.0,800,53.86,30.0
43251,8457,0.0,800,53.86,30.0
43254,22358,0.016,800,53.86,31.05
43254,43365,0.018,800,53.86,31.2
43261,17131,0.0,800,53.86,30.0
43261,19237,0.0,800,53.86,30.0
43267,3936,0.021,800,53.86,31.39
43267,37008,0.019,800,53.86,31.26
43276,43276,0.0,800,53.86,30.0
43276,41018,0.106,800,53.86,37.09
43279,32858,0.163,800,53.86,40.9
43279,44534,0.195,800,53.86,43.03
43313,36075,0.013,800,53.86,30.86
43313,5423,0.032,800,53.86,32.15
43320,43320,0.0,800,53.86,30.0
43320,15080,0.21,800,53.86,44.07
43338,7725,0.011,800,53.86,30.73
43338,14912,0.024,800,53.86,31.6
43348,43348,0.0,800,53.86,30.0
43348,18119,0.331,800,53.86,52.1
43363,5566,0.025,800,53.86,31.69
43363,5911,0.025,800,53.86,31.69
43365,43365,0.0,800,53.86,30.0
43365,43254,0.018,800,53.86,31.2
43371,37789,0.089,800,53.86,35.93
43371,3772,0.1,800,53.86,36.66
43391,38720,0.0,800,53.86,30.0
43391,51793,0.023,800,53.86,31.55
43392,13499,0.0,800,53.86,30.0
43392,11923,0.0,800,53.86,30.0
43394,50699,0.001,800,53.86,30.09
43394,49119,0.213,800,53.86,44.26
43400,16101,0.0,800,53.86,30.0
43400,30488,0.003,800,53.86,30.17
43402,40574,0.027,800,53.86,31.83
43402,2295,0.028,800,53.86,31.89
43404,37298,0.039,800,53.86,32.58
43404,12212,0.074,800,53.86,34.93
43405,16170,0.021,800,53.86,31.38
43405,20831,0.035,800,53.86,32.34
43411,27744,0.022,800,53.86,31.49
43411,18351,0.08,800,53.86,35.37
43423,42333,0.0,800,53.86,30.0
43423,36384,0.018,800,53.86,31.19
43432,43432,0.0,800,53.86,30.0
43432,45572,0.049,800,53.86,33.25
43434,24793,0.008,800,53.86,30.52
43434,38157,0.008,800,53.86,30.52
43440,37270,0.0,800,53.86,30.0
43440,36298,0.013,800,53.86,30.86
43445,10482,0.015,800,53.86,30.99
43445,57812,0.015,800,53.86,30.99
43446,43446,0.0,800,53.86,30.0
43446,52937,0.228,800,53.86,45.24
43453,36012,0.047,800,53.86,33.17
43453,12192,0.058,800,53.86,33.85
43480,22949,0.0,800,53.86,30.0
43480,6458,0.0,800,53.86,30.02
43495,43495,0.0,800,53.86,30.0
43495,30389,0.0,800,53.86,30.0
43500,43500,0.0,800,53.86,30.0
43500,45782,0.0,800,53.86,30.0
43505,19266,0.0,800,53.86,30.0
43505,35465,0.025,800,53.86,31.66
43529,11305,0.0,800,53.86,30.0
43529,11835,0.0,800,53.86,30.0
43546,26748,0.011,800,53.86,30.76
43546,4580,0.043,800,53.86,32.86
43555,9994,0.0,800,53.86,30.0
43555,43555,0.0,800,53.86,30.0
43561,43561,0.0,800,53.86,30.0
43561,2180,0.021,800,53.86,31.38
43565,42496,0.0,800,53.86,30.0
43565,44972,0.0,800,53.86,30.0
43568,9030,0.0,800,53.86,30.02
43568,36601,0.006,800,53.86,30.37
43587,43587,0.0,800,53.86,30.0
43587,38408,0.019,800,53.86,31.29
43589,13645,0.038,800,53.86,32.51
43589,2959,0.045,800,53.86,32.98
43606,9223,0.0,800,53.86,30.0
43606,56656,0.011,800,53.86,30.75
43630,7640,0.012,800,53.86,30.77
43630,40610,0.014,800,53.86,30.94
43634,37010,0.04,800,53.86,32.65
43634,18897,0.043,800,53.86,32.85
43641,38791,0.0,800,53.86,30.0
43641,34862,0.018,800,53.86,31.19
43661,13472,0.011,800,53.86,30.72
43661,22823,0.011,800,53.86,30.72
43678,38802,0.0,800,53.86,30.0
43678,41864,0.0,800,53.86,30.01
43694,43694,0.0,800,53.86,30.0
43694,4798,0.013,800,53.86,30.85
43709,27255,0.0,800,53.86,30.0
43709,5881,0.0,800,53.86,30.0
43717,7618,0.0,800,53.86,30.0
43717,29550,0.0,800,53.86,30.0
43722,46622,0.0,800,53.86,30.0
43722,43722,0.0,800,53.86,30.0
43725,3968,0.028,800,53.86,31.84
43725,31217,0.041,800,53.86,32.71
43727,22016,0.0,800,53.86,30.0
43727,13735,0.025,800,53.86,31.7
43736,43736,0.0,800,53.86,30.0
43736,11397,0.064,800,53.86,34.3
43739,55317,0.049,800,53.86,33.3
43739,45660,0.054,800,53.86,33.64
43763,54836,0.001,800,53.86,30.04
43763,48256,0.004,800,53.86,30.26
43783,5554,0.078,800,53.86,35.19
43783,37596,0.095,800,53.86,36.38
43807,43807,0.0,800,53.86,30.0
43807,32293,0.018,800,53.86,31.23
43838,42535,0.0,800,53.86,30.0
43838,37934,0.055,800,53.86,33.67
43852,7976,0.0,800,53.86,30.0
43852,6614,0.0,800,53.86,30.0
43950,43950,0.0,800,53.86,30.0
43950,1510,0.031,800,53.86,32.07
43951,24726,0.0,800,53.86,30.0
43951,25125,0.002,800,53.86,30.16
43967,43967,0.0,800,53.86,30.0
43967,32450,0.008,800,53.86,30.52
43969,15080,0.004,800,53.86,30.24
43969,29906,0.008,800,53.86,30.54
43971,43971,0.0,800,53.86,30.0
43971,8465,0.007,800,53.86,30.48
43982,46622,0.0,800,53.86,30.0
43982,43722,0.0,800,53.86,30.0
43996,48950,0.007,800,53.86,30.49
43996,53213,0.013,800,53.86,30.88
48006,36767,0.02,800,53.86,31.31
48006,1492,0.023,800,53.86,31.57
48007,10998,0.006,800,53.86,30.37
48007,45906,0.006,800,53.86,30.37
48010,48010,0.0,800,53.86,30.0
48010,11805,0.003,800,53.86,30.21
48040,48040,0.0,800,53.86,30.0
48040,48109,0.0,800,53.86,30.0
48063,31000,0.0,800,53.86,30.0
48063,27728,0.0,800,53.86,30.0
48064,36235,0.017,800,53.86,31.15
48064,37305,0.017,800,53.86,31.15
48068,10498,0.0,800,53.86,30.02
48068,4400,0.002,800,53.86,30.11
48070,17389,0.005,800,53.86,30.33
48070,25281,0.026,800,53.86,31.76
48085,17256,0.0,800,53.86,30.0
48085,50270,0.017,800,53.86,31.15
48088,52155,0.0,800,53.86,30.0
48088,51879,0.131,800,53.86,38.73
48097,55085,0.001,800,53.86,30.08
48097,34233,0.001,800,53.86,30.08
48103,18675,0.004,800,53.86,30.29
48103,32178,0.004,800,53.86,30.29
48105,51530,0.002,800,53.86,30.12
48105,23687,0.12,800,53.86,38.04
48107,17200,0.0,800,53.86,30.0
48107,7271,0.0,800,53.86,30.0
48109,48040,0.0,800,53.86,30.0
48109,48109,0.0,800,53.86,30.0
48121,48121,0.0,800,53.86,30.0
48121,21947,0.017,800,53.86,31.13
48123,24665,0.0,800,53.86,30.0
48123,7558,0.021,800,53.86,31.38
48128,29498,0.0,800,53.86,30.02
48128,4519,0.0,800,53.86,30.02
48130,9460,0.0,800,53.86,30.0
48130,31726,0.0,800,53.86,30.0
48154,23061,0.067,800,53.86,34.49
48154,14101,0.07,800,53.86,34.69
48168,8333,0.0,800,53.86,30.0
48168,15727,0.0,800,53.86,30.0
48176,10014,0.0,800,53.86,30.0
48176,8654,0.0,800,53.86,30.0
48184,38399,0.016,800,53.86,31.07
48184,27749,0.016,800,53.86,31.07
48188,44999,0.0,800,53.86,30.0
48188,32242,0.036,800,53.86,32.39
48192,7763,0.0,800,53.86,30.0
48192,26167,0.028,800,53.86,31.87
48202,48068,0.006,800,53.86,30.38
48202,10498,0.006,800,53.86,30.4
48207,39440,0.0,800,53.86,30.0
48207,39641,0.0,800,53.86,30.0
48209,44678,0.0,800,53.86,30.0
48209,14768,0.073,800,53.86,34.88
48210,51459,0.0,800,53.86,30.01
48210,36387,0.017,800,53.86,31.13
48218,17231,0.0,800,53.86,30.0
48218,17343,0.0,800,53.86,30.0
48222,21326,0.0,800,53.86,30.0
48222,7293,0.0,800,53.86,30.0
48236,38921,0.02,800,53.86,31.37
48236,14236,0.029,800,53.86,31.91
48248,8866,0.0,800,53.86,30.0
48248,8897,0.0,800,53.86,30.0
48252,48401,0.0,800,53.86,30.0
48252,48252,0.0,800,53.86,30.0
48255,53302,0.0,800,53.86,30.0
48255,57822,0.002,800,53.86,30.13
48256,54836,0.003,800,53.86,30.21
48256,43763,0.004,800,53.86,30.26
48263,1339,0.0,800,53.86,30.0
48263,17629,0.0,800,53.86,30.0
48280,24713,0.0,800,53.86,30.0
48280,33215,0.0,800,53.86,30.0
48281,48281,0.0,800,53.86,30.0
48281,54200,0.008,800,53.86,30.56
48288,37322,0.034,800,53.86,32.3
48288,21675,0.04,800,53.86,32.67
48292,48292,0.0,800,53.86,30.0
48292,14639,0.0,800,53.86,30.0
48298,25296,0.013,800,53.86,30.89
48298,23265,0.025,800,53.86,31.69
48334,7025,0.0,800,53.86,30.0
48334,9835,0.0,800,53.86,30.0
48345,17593,0.0,800,53.86,30.0
48345,21852,0.0,800,53.86,30.0
48363,8333,0.0,800,53.86,30.0
48363,15727,0.0,800,53.86,30.0
48364,1339,0.0,800,53.86,30.0
48364,17629,0.0,800,53.86,30.0
48370,48370,0.0,800,53.86,30.0
48370,17162,0.009,800,53.86,30.63
48374,48374,0.0,800,53.86,30.0
48374,29098,0.01,800,53.86,30.69
48381,49676,0.0,800,53.86,30.0
48381,18271,0.0,800,53.86,30.0
48384,30154,0.006,800,53.86,30.43
48384,26678,0.008,800,53.86,30.56
48385,52135,0.015,800,53.86,31.01
48385,33248,0.015,800,53.86,31.01
48390,27684,0.0,800,53.86,30.0
48390,33897,0.0,800,53.86,30.0
48394,2713,0.015,800,53.86,30.99
48394,57806,0.02,800,53.86,31.31
48396,2228,0.006,800,53.86,30.43
48396,32102,0.026,800,53.86,31.75
48399,37678,0.004,800,53.86,30.29
48399,8405,0.019,800,53.86,31.26
48401,48401,0.0,800,53.86,30.0
48401,48252,0.0,800,53.86,30.0
48413,21699,0.0,800,53.86,30.01
48413,37678,0.017,800,53.86,31.12
48416,7580,0.0,800,53.86,30.0
48416,4549,0.0,800,53.86,30.0
48420,7299,0.0,800,53.86,30.0
48420,8328,0.0,800,53.86,30.0
48422,23216,0.0,800,53.86,30.0
48422,6457,0.0,800,53.86,30.0
48423,52079,0.011,800,53.86,30.72
48423,12608,0.011,800,53.86,30.72
48426,36736,0.01,800,53.86,30.67
48426,15354,0.022,800,53.86,31.46
48428,5532,0.0,800,53.86,30.0
48428,9145,0.0,800,53.86,30.0
48430,48430,0.0,800,53.86,30.0
48430,37113,0.007,800,53.86,30.49
48470,53362,0.003,800,53.86,30.18
48470,39500,0.01,800,53.86,30.64
48472,23974,0.0,800,53.86,30.0
48472,22594,0.064,800,53.86,34.25
48481,48481,0.0,800,53.86,30.0
48481,27384,0.002,800,53.86,30.13
48502,6076,0.007,800,53.86,30.47
48502,51644,0.007,800,53.86,30.48
48515,35424,0.02,800,53.86,31.32
48515,22549,0.02,800,53.86,31.33
48518,32413,0.0,800,53.86,30.0
48518,6055,0.0,800,53.86,30.0
48531,49398,0.0,800,53.86,30.0
48531,6609,0.018,800,53.86,31.2
48546,18675,0.0,800,53.86,30.0
